utterance_id,semantic_scenario_id,contrast_group_id,semantic_family_id,family_id,paraphrase_group_id,query,clean_query,language_class,language,script,code_switch_level,noise_level,noise_type,semantic_operation,semantic_subtype,T2_label,T3_label,slots_json,canonical_entities_json,answerability_status,ambiguity_type,clarification_required,acceptable_secondary_labels,generation_method,author_source,human_reviewed,review_status,factual_grounding_status,topology_source,topology_status
GB1_00694,HB_POINT_TO_POINT_ROUTE_46952,,implicit_p2p_hinglish,implicit_p2p_hinglish_hinglish_latn,PG_implicit_p2p_hinglish_hinglish_latn,cmbt se central metro ,cmbt se central metro,HINGLISH_LATN,hi,Latn,CS3,N1,casing_and_punctuation_normalization,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,"{""origin"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL""}","[{""surface"": ""cmbt"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_CMBT"", ""canonical_name"": ""CMBT"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}, {""surface"": ""central"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL"", ""canonical_name"": ""Puratchi Thalaivar Dr. M. G. Ramachandran Central"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00695,HB_POINT_TO_POINT_ROUTE_55086,,implicit_p2p_hinglish,implicit_p2p_hinglish_hinglish_latn,PG_implicit_p2p_hinglish_hinglish_latn,cmbt se gndy mtro,cmbt se guindy metro,HINGLISH_LATN,hi,Latn,CS3,N4,vowel_omission_and_truncation,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,"{""origin"": ""HUB_GUINDY""}","[{""surface"": ""cmbt"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_CMBT"", ""canonical_name"": ""CMBT"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}, {""surface"": ""guindy"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_GUINDY"", ""canonical_name"": ""Guindy"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00696,HB_POINT_TO_POINT_ROUTE_16030,,implicit_p2p_hinglish,implicit_p2p_hinglish_hinglish_latn,PG_implicit_p2p_hinglish_hinglish_latn,beach se tambaram local,beach se tambaram local,HINGLISH_LATN,hi,Latn,CS3,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,"{""origin"": ""HUB_TAMBARAM""}","[{""surface"": ""tambaram"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_TAMBARAM"", ""canonical_name"": ""Tambaram"", ""operator"": ""SR"", ""mode"": ""suburban_rail"", ""role"": ""origin""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00700,HB_POINT_TO_POINT_ROUTE_94696,,implicit_p2p_hinglish,implicit_p2p_hinglish_hinglish_latn,PG_implicit_p2p_hinglish_hinglish_latn,vd to cntrl trn,avadi to central train,HINGLISH_LATN,hi,Latn,CS3,N5,commuter_sms_chat_shorthand,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,"{""origin"": ""HUB_AVADI"", ""destination"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL""}","[{""surface"": ""avadi"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_AVADI"", ""canonical_name"": ""Avadi"", ""operator"": ""SR"", ""mode"": ""suburban_rail"", ""role"": ""origin""}, {""surface"": ""central"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL"", ""canonical_name"": ""Puratchi Thalaivar Dr. M. G. Ramachandran Central"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""destination""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00701,HB_POINT_TO_POINT_ROUTE_24774,,implicit_p2p_hinglish,implicit_p2p_hinglish_hinglish_latn,PG_implicit_p2p_hinglish_hinglish_latn,avadi to airport tarin,avadi to airport train,HINGLISH_LATN,hi,Latn,CS3,N3,keyboard_adjacent_typo,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,"{""origin"": ""HUB_AVADI"", ""destination"": ""HUB_CHENNAI_INTERNATIONAL_AIRPORT""}","[{""surface"": ""avadi"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_AVADI"", ""canonical_name"": ""Avadi"", ""operator"": ""SR"", ""mode"": ""suburban_rail"", ""role"": ""origin""}, {""surface"": ""airport"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_CHENNAI_INTERNATIONAL_AIRPORT"", ""canonical_name"": ""Chennai International Airport"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""destination""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00702,HB_POINT_TO_POINT_ROUTE_31338,,implicit_p2p_hinglish,implicit_p2p_hinglish_hinglish_latn,PG_implicit_p2p_hinglish_hinglish_latn,avadi to guindy train,avadi to guindy train,HINGLISH_LATN,hi,Latn,CS3,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,"{""origin"": ""HUB_AVADI"", ""destination"": ""HUB_GUINDY""}","[{""surface"": ""avadi"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_AVADI"", ""canonical_name"": ""Avadi"", ""operator"": ""SR"", ""mode"": ""suburban_rail"", ""role"": ""origin""}, {""surface"": ""guindy"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_GUINDY"", ""canonical_name"": ""Guindy"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""destination""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00750,HB_SCHEDULED_DEPARTURE_65347,,implicit_sched_hinglish,implicit_sched_hinglish_hinglish_latn,PG_implicit_sched_hinglish_hinglish_latn,airport 1000 night,airport 10:00 night,HINGLISH_LATN,hi,Latn,CS3,N1,casing_and_punctuation_normalization,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,"{""origin"": ""HUB_CHENNAI_INTERNATIONAL_AIRPORT""}","[{""surface"": ""airport"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_CHENNAI_INTERNATIONAL_AIRPORT"", ""canonical_name"": ""Chennai International Airport"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00751,HB_SCHEDULED_DEPARTURE_08904,,implicit_sched_hinglish,implicit_sched_hinglish_hinglish_latn,PG_implicit_sched_hinglish_hinglish_latn,central 10:00 night,central 10:00 night,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,"{""origin"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL""}","[{""surface"": ""central"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL"", ""canonical_name"": ""Puratchi Thalaivar Dr. M. G. Ramachandran Central"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00752,HB_SCHEDULED_DEPARTURE_07163,,implicit_sched_hinglish,implicit_sched_hinglish_hinglish_latn,PG_implicit_sched_hinglish_hinglish_latn,gindi 1000 night,guindy 10:00 night,HINGLISH_LATN,hi,Latn,CS3,N2,phonetic_transliteration_misspelling,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,"{""origin"": ""HUB_GUINDY""}","[{""surface"": ""guindy"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_GUINDY"", ""canonical_name"": ""Guindy"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00753,HB_SCHEDULED_DEPARTURE_49627,,implicit_sched_hinglish,implicit_sched_hinglish_hinglish_latn,PG_implicit_sched_hinglish_hinglish_latn,broadway 07:15 bus,broadway 07:15 bus,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,"{""origin"": ""BUS_840""}","[{""surface"": ""broadway"", ""entity_type"": ""transport_stop"", ""canonical_id"": ""BUS_840"", ""canonical_name"": ""Broadway"", ""operator"": ""MTC"", ""mode"": ""bus"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00757,HB_STATION_ACCESSIBILITY_69558,,implicit_a11y_deva,implicit_a11y_deva_hi_deva,PG_implicit_a11y_deva_hi_deva,वहाँ लिफ्ट है,वहाँ लिफ्ट है?,HI_DEVA,hi,Deva,CS0,N1,casing_and_punctuation_normalization,GET_ACCESSIBILITY_INFO,accessibility,accessibility,station_accessibility,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,NLU_ONLY_SYNTHETIC,,
GB1_00758,HB_STATION_ACCESSIBILITY_75354,,implicit_a11y_deva,implicit_a11y_deva_hi_deva,PG_implicit_a11y_deva_hi_deva,दिव्यांग रैंप है क्या,दिव्यांग रैंप है क्या?,HI_DEVA,hi,Deva,CS0,N1,casing_and_punctuation_normalization,GET_ACCESSIBILITY_INFO,accessibility,accessibility,station_accessibility,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,NLU_ONLY_SYNTHETIC,,
GB1_00780,HB_FARE_CALCULATION_53181,,implicit_fare_deva,implicit_fare_deva_hi_deva,PG_implicit_fare_deva_hi_deva,किराया कितना ह?ै,किराया कितना है?,HI_DEVA,hi,Deva,CS0,N3,keyboard_adjacent_typo,CALCULATE_FARE,fare,fare_query,fare_calculation,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,NLU_ONLY_SYNTHETIC,,
GB1_00795,HB_OUT_OF_SCOPE_06778,,implicit_oos_deva,implicit_oos_deva_hi_deva,PG_implicit_oos_deva_hi_deva,रेस्टोरेंट कहाँ ह?ै,रेस्टोरेंट कहाँ है?,HI_DEVA,hi,Deva,CS0,N3,keyboard_adjacent_typo,REJECT_OUT_OF_SCOPE,out_of_scope,out_of_scope,out_of_scope,{},[],OUT_OF_SCOPE,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,NLU_ONLY_SYNTHETIC,,
GB1_00748,HB_SCHEDULED_DEPARTURE_29013,,implicit_sched_deva,implicit_sched_deva_hi_deva,PG_implicit_sched_deva_hi_deva,सेंट्रल सुबह 8 बजे,सेंट्रल सुबह 8 बजे,HI_DEVA,hi,Deva,CS0,N0,clean,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,"{""origin"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL""}","[{""surface"": ""सेंट्रल"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL"", ""canonical_name"": ""Puratchi Thalaivar Dr. M. G. Ramachandran Central"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00749,HB_SCHEDULED_DEPARTURE_17859,,implicit_sched_deva,implicit_sched_deva_hi_deva,PG_implicit_sched_deva_hi_deva,गिंडि 0930 मेट्रो,गिंडी 09:30 मेट्रो,HI_DEVA,hi,Deva,CS0,N2,phonetic_transliteration_misspelling,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,"{""origin"": ""HUB_GUINDY""}","[{""surface"": ""गिंडी"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_GUINDY"", ""canonical_name"": ""Guindy"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00783,HB_TICKETING_AND_PASSES_49177,,implicit_ticket_deva,implicit_ticket_deva_hi_deva,PG_implicit_ticket_deva_hi_deva,पास कहाँ से बवनाएं?,पास कहाँ से बनवाएं?,HI_DEVA,hi,Deva,CS0,N3,keyboard_adjacent_typo,GET_TICKETING_POLICY,ticketing,ticketing_rules,ticketing_and_passes,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,NLU_ONLY_SYNTHETIC,,
GB1_00734,HB_FIRST_AND_LAST_SERVICE_32680,,implicit_time_deva,implicit_time_deva_hi_deva,PG_implicit_time_deva_hi_deva,सुबह की पहली ट्रेन संेट्रल,सुबह की पहली ट्रेन सेंट्रल,HI_DEVA,hi,Deva,CS0,N3,keyboard_adjacent_typo,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,"{""origin"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL""}","[{""surface"": ""सेंट्रल"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL"", ""canonical_name"": ""Puratchi Thalaivar Dr. M. G. Ramachandran Central"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00735,HB_FIRST_AND_LAST_SERVICE_42890,,implicit_time_deva,implicit_time_deva_hi_deva,PG_implicit_time_deva_hi_deva,रत क अंतिम मट्रो गिंड,रात की अंतिम मेट्रो गिंडी,HI_DEVA,hi,Deva,CS0,N4,vowel_omission_and_truncation,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,"{""origin"": ""HUB_GUINDY""}","[{""surface"": ""गिंडी"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_GUINDY"", ""canonical_name"": ""Guindy"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00754,HB_STATION_ACCESSIBILITY_01849,,implicit_a11y_lift,implicit_a11y_lift_hi_latn,PG_implicit_a11y_lift_hi_latn,waha lift hai,waha lift hai?,HI_LATN,hi,Latn,CS2,N1,casing_and_punctuation_normalization,GET_ACCESSIBILITY_INFO,accessibility,accessibility,station_accessibility,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,NLU_ONLY_SYNTHETIC,,
GB1_00765,HB_STATION_FACILITIES_64777,,implicit_facil_parking,implicit_facil_parking_hi_latn,PG_implicit_facil_parking_hi_latn,alandur parking hia?,alandur parking hai?,HI_LATN,hi,Latn,CS2,N3,keyboard_adjacent_typo,GET_STATION_FACILITY,facilities,station_facilities,station_facilities,"{""origin"": ""HUB_ALANDUR""}","[{""surface"": ""alandur"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_ALANDUR"", ""canonical_name"": ""Alandur"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00776,HB_FARE_CALCULATION_69332,,implicit_fare_hi,implicit_fare_hi_hi_latn,PG_implicit_fare_hi_hi_latn,central se guindy kitna lagega,central se guindy kitna lagega,HI_LATN,hi,Latn,CS2,N0,clean,CALCULATE_FARE,fare,fare_query,fare_calculation,"{""origin"": ""HUB_GUINDY""}","[{""surface"": ""central"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL"", ""canonical_name"": ""Puratchi Thalaivar Dr. M. G. Ramachandran Central"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}, {""surface"": ""guindy"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_GUINDY"", ""canonical_name"": ""Guindy"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00777,HB_FARE_CALCULATION_02121,,implicit_fare_hi,implicit_fare_hi_hi_latn,PG_implicit_fare_hi_hi_latn,central se central kitna lagega,central se central kitna lagega,HI_LATN,hi,Latn,CS2,N0,clean,CALCULATE_FARE,fare,fare_query,fare_calculation,"{""origin"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL""}","[{""surface"": ""central"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL"", ""canonical_name"": ""Puratchi Thalaivar Dr. M. G. Ramachandran Central"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}, {""surface"": ""central"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL"", ""canonical_name"": ""Puratchi Thalaivar Dr. M. G. Ramachandran Central"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00778,HB_FARE_CALCULATION_47005,,implicit_fare_hi,implicit_fare_hi_hi_latn,PG_implicit_fare_hi_hi_latn,airport se airport kitna lagega,airport se airport kitna lagega,HI_LATN,hi,Latn,CS2,N0,clean,CALCULATE_FARE,fare,fare_query,fare_calculation,"{""origin"": ""HUB_CHENNAI_INTERNATIONAL_AIRPORT""}","[{""surface"": ""airport"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_CHENNAI_INTERNATIONAL_AIRPORT"", ""canonical_name"": ""Chennai International Airport"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}, {""surface"": ""airport"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_CHENNAI_INTERNATIONAL_AIRPORT"", ""canonical_name"": ""Chennai International Airport"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00779,HB_FARE_CALCULATION_06929,,implicit_fare_hi,implicit_fare_hi_hi_latn,PG_implicit_fare_hi_hi_latn,guindy se guindy kitna lagega,guindy se guindy kitna lagega,HI_LATN,hi,Latn,CS2,N0,clean,CALCULATE_FARE,fare,fare_query,fare_calculation,"{""origin"": ""HUB_GUINDY""}","[{""surface"": ""guindy"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_GUINDY"", ""canonical_name"": ""Guindy"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}, {""surface"": ""guindy"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_GUINDY"", ""canonical_name"": ""Guindy"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00737,HB_SERVICE_FREQUENCY_88399,,implicit_freq_hi,implicit_freq_hi_hi_latn,PG_implicit_freq_hi_hi_latn,mtro ktn ktn der me,metro kitni kitni der me,HI_LATN,hi,Latn,CS2,N5,commuter_sms_chat_shorthand,GET_SERVICE_FREQUENCY,frequency,service_timing,service_frequency,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,NLU_ONLY_SYNTHETIC,,
GB1_00738,HB_SERVICE_FREQUENCY_71918,,implicit_freq_hi,implicit_freq_hi_hi_latn,PG_implicit_freq_hi_hi_latn,train ke beech gap,train ke beech gap,HI_LATN,hi,Latn,CS2,N0,clean,GET_SERVICE_FREQUENCY,frequency,service_timing,service_frequency,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,NLU_ONLY_SYNTHETIC,,
GB1_00906,HB_POINT_TO_POINT_ROUTE_25956,,implicit_od_hi,implicit_od_hi_hi_latn,PG_implicit_od_hi_hi_latn,chengalpattu se tambaram jana hai ,chengalpattu se tambaram jana hai,HI_LATN,hi,Latn,CS2,N1,casing_and_punctuation_normalization,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,"{""origin"": ""HUB_TAMBARAM""}","[{""surface"": ""tambaram"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_TAMBARAM"", ""canonical_name"": ""Tambaram"", ""operator"": ""SR"", ""mode"": ""suburban_rail"", ""role"": ""origin""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00909,HB_POINT_TO_POINT_ROUTE_74926,,implicit_od_hi,implicit_od_hi_hi_latn,PG_implicit_od_hi_hi_latn,avadi se central jana hai,avadi se central jana hai,HI_LATN,hi,Latn,CS2,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,"{""origin"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL""}","[{""surface"": ""avadi"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_AVADI"", ""canonical_name"": ""Avadi"", ""operator"": ""SR"", ""mode"": ""suburban_rail"", ""role"": ""origin""}, {""surface"": ""central"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL"", ""canonical_name"": ""Puratchi Thalaivar Dr. M. G. Ramachandran Central"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00912,HB_POINT_TO_POINT_ROUTE_26912,,implicit_od_hi,implicit_od_hi_hi_latn,PG_implicit_od_hi_hi_latn,ambattur se beach jana hai,ambattur se beach jana hai,HI_LATN,hi,Latn,CS2,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,NLU_ONLY_SYNTHETIC,,
GB1_00915,HB_POINT_TO_POINT_ROUTE_37985,,implicit_od_hi,implicit_od_hi_hi_latn,PG_implicit_od_hi_hi_latn,mmblm se egmr jana hai,mambalam se egmore jana hai,HI_LATN,hi,Latn,CS2,N4,vowel_omission_and_truncation,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,"{""origin"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL""}","[{""surface"": ""mambalam"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_MAMBALAM"", ""canonical_name"": ""Mambalam"", ""operator"": ""SR"", ""mode"": ""suburban_rail"", ""role"": ""origin""}, {""surface"": ""egmore"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL"", ""canonical_name"": ""Chennai Egmore"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00918,HB_POINT_TO_POINT_ROUTE_23922,,implicit_od_hi,implicit_od_hi_hi_latn,PG_implicit_od_hi_hi_latn,chromepet se guindy jana hai,chromepet se guindy jana hai,HI_LATN,hi,Latn,CS2,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,"{""origin"": ""HUB_GUINDY""}","[{""surface"": ""chromepet"", ""entity_type"": ""transport_stop"", ""canonical_id"": ""RAIL_CHROMEPET"", ""canonical_name"": ""Chromepet"", ""operator"": ""SR"", ""mode"": ""suburban_rail"", ""role"": ""origin""}, {""surface"": ""guindy"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_GUINDY"", ""canonical_name"": ""Guindy"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_00921,HB_POINT_TO_POINT_ROUTE_64012,,implicit_od_hi,implicit_od_hi_hi_latn,PG_implicit_od_hi_hi_latn,pallavaram se central jana hai,pallavaram se central jana hai,HI_LATN,hi,Latn,CS2,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,"{""origin"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL""}","[{""surface"": ""central"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL"", ""canonical_name"": ""Puratchi Thalaivar Dr. M. G. Ramachandran Central"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
